doc_id,subcorpus,focal_gender,sent_id,clause_id,role,voice,agent_present,process_type,modality,hedge,override_note,text_span,focal_found,root_is_verb,needs_review
H00207,human,male,1,1,subject,active,,relational,yes,yes,,"He's the kind of person who, he says, can hack into the most sophisticated computer system,",yes,no,yes
H00207,human,male,1,2,absent,none,,material,no,no,,"forget to show up for an interview,",no,no,yes
H00207,human,male,1,3,absent,none,,material,no,no,,cancel at the last minute.,no,no,yes
H00227,human,male,1,1,subject,passive,yes,material,no,no,,"On Sunday, he was mobbed by fans - mostly young Panamanian girls -",yes,yes,no
H00227,human,male,1,2,subject,active,,material,no,no,,it became public that he was chilling out in Panama .,yes,no,yes
H00276,human,male,1,1,subject,active,,material,no,no,,When he first saw the video of coach .,yes,yes,no
H00042,human,female,1,1,absent,none,,material,no,no,,The actress,no,no,yes
H00042,human,female,1,2,subject,active,,material,no,no,,writer got her first break on ITV’s diet club drama Fat Friends in 2000 where she also struck up a friendship with co-star James Corden.,yes,yes,no
H00096,human,female,1,1,subject,active,,material,no,no,,She needs to see me eating,yes,yes,no
H00096,human,female,1,2,absent,none,,material,no,no,,being happy.,no,no,yes
H00239,human,male,1,2,subject,active,,material,yes,no,,"tomorrow I will be there to see this house come down,' he told WOIO-TV.",yes,yes,no
H00051,human,female,1,1,subject,active,,material,no,no,,If she was right,yes,no,yes
H00051,human,female,1,2,absent,none,,material,no,no,,"it was not just an overactive hand-to-mouth cake thing, then I better call my doctor pronto to schedule my own test.",no,yes,yes
H00156,human,female,1,1,absent,none,,material,no,yes,,Audio of the call posted online suggests a woman spoke briefly to the DJs,no,yes,yes
H00156,human,female,1,2,subject,active,,material,no,no,,she put the call through early Tuesday morning to the ward where the Duchess of Cambridge was being treated for acute morning sickness.,yes,no,yes
H00200,human,male,1,1,subject,active,,mental,no,no,,"again for filming ... not any more for climbing,' he said, adding he did .",yes,yes,no
H00164,human,female,1,1,subject,active,,relational,no,yes,,What is most shocking about Giffords now is how much she looks like her old self.,yes,no,yes
H00077,human,female,1,1,absent,none,,material,no,no,,A personal trainer collapsed in court,no,yes,yes
H00077,human,female,1,2,subject,passive,no,material,no,no,,she was jailed for having sex with a 14-year-old boy during a two year affair.,yes,no,yes
H00238,human,male,1,1,subject,passive,no,material,no,no,,He had been accused of sexually fondling another girl.,yes,yes,no
H00028,human,female,1,1,subject,active,,material,yes,no,,Doctors want to get her cancer into remission with chemotherapy so that she can receive a bone marrow transplant when the time comes.,yes,yes,no
H00130,human,female,1,1,absent,none,,material,no,no,,Tragic,no,no,yes
H00130,human,female,1,2,absent,none,,material,no,no,,"Stacey Bowman, 25, died in her sleep",no,yes,yes
H00130,human,female,1,3,subject,active,,material,no,no,,she was five months pregnant with her second child.,yes,no,yes
H00046,human,female,1,1,subject,active,,mental,no,no,,She said,yes,yes,no
H00046,human,female,1,2,absent,none,,material,no,no,,‘There’s no point getting angry,no,no,yes
H00046,human,female,1,3,absent,none,,material,no,no,,asking “why me?” - that’s not going to get you anywhere.’,no,no,yes
H00196,human,male,1,1,subject,active,,mental,no,yes,,A Marine veteran jailed in Mexico on weapons charges for allegedly bringing guns across the border said he never intended to leave the country,yes,yes,no
H00196,human,male,1,2,absent,none,,material,no,no,,missed an exit when heading to meet friends in a border town.,no,no,yes
H00129,human,female,1,1,subject,active,,relational,no,no,,"The 56-year-old is an object-sexual, meaning that she has romantic feelings towards inanimate objects.",yes,no,yes
H00068,human,female,1,1,subject,active,,material,no,no,,"""She took it all public, didn't she?""",yes,yes,no
H00269,human,male,1,1,subject,active,,mental,yes,no,,"""I'd so much rather get home tonight,"" he said.",yes,yes,no
H00224,human,male,1,1,subject,active,,material,no,yes,,"He answers Sitton's questions with apparent ease, not as a man who had committed a heinous crime.",yes,yes,no
H00001,human,female,1,1,absent,none,,material,no,no,,Last year in October,no,no,yes
H00001,human,female,1,2,absent,none,,material,no,no,,November they parted,no,no,yes
H00001,human,female,1,3,subject,active,,mental,no,no,,"the relationship had deteriorated so much, she said.",yes,yes,no
H00297,human,male,1,1,subject,passive,no,material,no,no,,He was arraigned on January 12 on eight counts relating to distributing child porn,yes,yes,no
H00297,human,male,1,2,absent,none,,material,no,no,,"was held on $250,000 bond.",no,no,yes
H00278,human,male,1,1,absent,none,,material,no,no,,"In May 2014, 67-year-old Stanton Deeley died in his jail cell by suicide just one hour",no,yes,yes
H00278,human,male,1,2,subject,active,,material,no,no,,"he was going to accept a plea deal for burglary charges, .",yes,no,yes
H00339,human,male,1,1,subject,active,,material,no,no,,"'I am standing strong - we are standing strong,' he wrote.",yes,yes,no
H00076,human,female,1,1,absent,none,,material,no,no,,Now doctors have upped her dosage,no,yes,yes
H00076,human,female,1,2,subject,active,,material,yes,no,,hope she will not suffer an infection that will set her back.,yes,no,yes
H00240,human,male,1,1,subject,active,,mental,yes,no,,"Roger Daltrey, the frontman of The Who, has said he will ‘never, ever’ forgive Labour for their policies on immigration.",yes,yes,no
H00282,human,male,1,1,subject,active,,material,no,no,,"He told the Arab-language television network Al-Jazeera on Sunday that the accusations are ""clearly a smear campaign.""",yes,yes,no
H00165,human,female,1,1,absent,none,,relational,no,no,,"shelf, goin' like, I'm like, what the...' Genius",no,no,yes
H00165,human,female,1,2,subject,active,,material,yes,no,,June is seen doing 'quick math' in order to calculate the saving she can make on jars of mustard .,yes,no,yes
H00197,human,male,1,2,absent,none,,material,no,yes,,allegedly shooting his dad,no,no,yes
H00197,human,male,1,3,absent,none,,material,no,no,,"brother as they watched television, Rushing smothered his brother to death",no,yes,yes
H00197,human,male,1,4,subject,active,,material,no,no,,"he was not ""bleeding out fast enough,"" according to an affidavit filed in an Oklahoma state court.",yes,no,yes
H00069,human,female,1,1,absent,none,,mental,no,no,,"Neighbours said they had been told the mother was stabbed to death,",no,yes,yes
H00069,human,female,1,2,subject,active,,material,no,no,,it was not confirmed how she died.,yes,no,yes
H00193,human,male,1,1,subject,passive,yes,material,yes,no,,Michael Gove once joked that he’d rather be represented on the world stage by his dog than by Ed Miliband.,yes,yes,no
H00268,human,male,1,1,subject,active,,material,yes,no,,Pataki decided in the middle of his third term in office that he would not seek a fourth term.,yes,yes,no
H00222,human,male,1,1,absent,none,,material,no,no,,Confronted,no,no,yes
H00222,human,male,1,2,absent,none,,mental,no,no,,"questioned at the Raleigh airport on July 25, Greenoe initially said they were non-working samples that belonged to Jolie Rouge, according to the complaint,",no,yes,yes
H00222,human,male,1,3,subject,active,,material,no,no,,"later told authorities that he bought the weapons ""as a means to provide high quality firearms to his employees",yes,no,yes
H00222,human,male,1,4,subject,active,,material,yes,no,,"providing overseas maritime protection,"" since he could not buy high quality weapons overseas.",yes,no,yes
H00030,human,female,1,1,absent,none,,material,no,no,,"Ms Laing paid back £25,000 in the expenses scandal",no,yes,yes
H00030,human,female,1,2,subject,active,,material,no,no,,anger that she sold her state-funded second home for a £1million profit without paying capital gains tax.,yes,no,yes
H00185,human,male,1,1,subject,active,,mental,no,yes,,When asked about his subsequent tweets Gill said he was ‘being sarcastic’.,yes,yes,no
H00261,human,male,1,1,subject,active,,mental,no,no,,"'I am deeply convinced that Russia did not commit any violations of international law,' he said.",yes,yes,no
H00003,human,female,1,2,subject,active,,material,no,no,,"Muslim, she went to a Church of England school, where friends called her Emma.",yes,yes,no
H00241,human,male,1,1,absent,none,,material,no,no,,Balotelli has since found new love with model Fanny Neguesha,no,yes,yes
H00241,human,male,1,2,absent,none,,material,no,no,,has posted pictures of the two of them on his Twitter account as well as one showing 'his,no,no,yes
H00241,human,male,1,3,absent,none,,material,no,no,,hers' football shirts with their names on the back,no,no,yes
H00241,human,male,1,4,subject,active,,material,no,no,,"he has given her a £100,000 diamond engagement ring.",yes,no,yes
H00142,human,female,1,1,subject,active,,relational,no,no,,She is not a true pioneer.,yes,no,yes
H00065,human,female,1,1,absent,none,,material,no,no,,"The 75-year-old grandmother has been retired for years,",no,yes,yes
H00065,human,female,1,2,subject,active,,material,no,no,,she hasn't forgotten her skills,yes,no,yes
H00065,human,female,1,3,absent,none,,material,no,no,,definitely hasn't lost her nerve.,no,no,yes
H00337,human,male,1,1,subject,active,,material,no,no,,However Guardiola has ruled out a move back to his former side by stating he does not think he is the 'solution' for Barcelona.,yes,yes,no
H00294,human,male,1,1,subject,active,,material,no,no,,"World No. 1 Novak Djokovic clinched his 50th win of the season Wednesday as he beat rising star Dominic Thiem, 6-3 6-4.",yes,yes,no
H00290,human,male,1,1,subject,active,,mental,no,no,,"In one post, he said there hasn't been a day since the movie was released in 1993 that someone doesn't tell him how much they loved the film.",yes,yes,no
H00098,human,female,1,1,subject,passive,no,material,no,no,,She was shaken up,yes,yes,no
H00098,human,female,1,2,subject,active,,material,no,no,,she wasn’t going to let it bother her.,yes,no,yes
H00300,human,male,1,1,subject,active,,material,no,no,,"Then, when he learned of Francis' role, he got angry.",yes,yes,no
H00271,human,male,1,1,subject,active,,material,no,yes,,I heard about the great things he was doing by himself with just a couple of friends.,yes,yes,no
H00153,human,female,1,1,subject,active,,material,no,no,,She added,yes,yes,no
H00153,human,female,1,2,absent,none,,material,no,no,,'The first Louboutin Bibi Pump I made was quite a learning experience.,no,no,yes
H00264,human,male,1,1,subject,active,,material,no,no,,"Mr Weininger from Rugby, Warkwickshire, admitted he bought the pudding to cheer himself up",yes,yes,no
H00264,human,male,1,2,absent,none,,material,no,no,,his relationship ended.,no,no,yes
H00323,human,male,1,1,subject,active,,mental,no,no,,He later said,yes,yes,no
H00323,human,male,1,2,absent,none,,material,no,no,,'This is the best moment of my life.,no,no,yes
H00262,human,male,1,1,subject,active,,material,no,no,,He then asked,yes,yes,no
H00262,human,male,1,2,absent,none,,material,no,no,,'Imagine your territory was infiltrated by death squads.,no,no,yes
H00295,human,male,1,1,absent,none,,material,no,no,,Platini's celebration,no,no,yes
H00295,human,male,1,2,absent,none,,material,no,no,,"scoring the penalty was widely criticized,",no,yes,yes
H00295,human,male,1,3,subject,active,,material,yes,no,,"he justified playing the game by arguing that if it had not gone ahead, it ""would have been the end of football.""",yes,no,yes
H00161,human,female,1,1,subject,active,,mental,no,no,,"In the program, she claims she saw two men attack him, adding",yes,yes,no
H00161,human,female,1,2,absent,none,,material,yes,no,,'No jury will convict me.,no,no,yes
H00040,human,female,1,2,subject,active,,material,no,no,,she soon learned her normal teenage experiences were going to be different from those of her friends.,yes,yes,no
H00273,human,male,1,1,absent,none,,material,no,no,,Bohn's defense team argued that Bohn was mentally ill,no,yes,yes
H00273,human,male,1,2,subject,passive,yes,material,no,no,,he had been abandoned by his mother as a child.,yes,no,yes
H00221,human,male,1,1,subject,active,,material,no,no,,"Mr Vergara has told police that he does not want to file charges against Ms Benattia,",yes,yes,no
H00221,human,male,1,2,subject,active,,material,yes,no,,he may have to give evidence against her.,yes,no,yes
H00352,human,male,1,1,subject,active,,material,no,no,,The 29-year-old Swede added that he did not realise Markovic had been sent off until he was surrounded by angry Liverpool players.,yes,yes,no
H00306,human,male,1,2,subject,active,,material,yes,no,,"I thought 'he's cute, I wonder if I could ever run into him somewhere'.",yes,yes,no
H00298,human,male,1,1,absent,none,,material,no,no,,'It's citrus,no,no,yes
H00298,human,male,1,2,subject,active,,mental,no,no,,"apricot with some honeysuckle at the end,' he said.",yes,yes,no
H00257,human,male,1,1,absent,none,,material,no,no,,Ms Atherden added,no,yes,yes
H00257,human,male,1,2,absent,none,,material,no,no,,'I was shocked,no,no,yes
H00257,human,male,1,3,subject,passive,no,material,no,no,,devastated to be told he had been killed.,yes,no,yes
H00131,human,female,1,1,absent,none,,material,no,no,,The former Miss Newcastle has teamed up with online retailer lasula.co.uk to offer shoppers the chance to copy her style,no,yes,yes
H00131,human,female,1,2,subject,passive,no,material,yes,no,,show the world that she can be taken seriously.,yes,no,yes
H00299,human,male,1,1,absent,none,,material,no,no,,Tragic,no,no,yes
H00299,human,male,1,2,subject,passive,no,material,no,no,,"AJ Underwood, 10, accidentally hanged himself from his bunk bed with a rope he had been given to practice knot tying for a Boy Scout merit badge .",yes,yes,no
H00057,human,female,1,1,subject,active,,mental,no,no,,"A CNN iReporter in Lagos, who gave her name as Jan Young, said Saturday she expected the race to be tight.",yes,yes,no
H00093,human,female,1,1,subject,active,,mental,no,no,,"""We are definitely on track to have a significantly different user experience by the end of this month -- that was our commitment -- than people experienced on October 1"" when the enrollment website launched, she said.",yes,yes,no
H00103,human,female,1,1,subject,active,,material,no,no,,"She now lives with a couple who adore her,",yes,yes,no
H00103,human,female,1,2,absent,none,,material,no,no,,"they send me photographs of Rosebud, who goes fishing",no,no,yes
H00103,human,female,1,3,absent,none,,material,no,no,,"camping,",no,no,yes
H00103,human,female,1,4,absent,none,,material,no,no,,lies in the sun snoring.,no,no,yes
H00254,human,male,1,1,subject,active,,material,no,no,,The advert starts with a man reading a newspaper as he takes a relaxing soak in the tub.,yes,yes,no
H00329,human,male,1,1,absent,none,,material,no,no,,"Messi rails against false speculation one moment,",no,yes,yes
H00329,human,male,1,2,absent,none,,material,no,no,,then uses the platform of the Ballon d’Or,no,no,yes
H00329,human,male,1,3,subject,active,,material,yes,no,,to announce that he does not know where he will be next season.,yes,no,yes
H00110,human,female,1,1,absent,none,,mental,no,no,,Her father said,no,yes,yes
H00110,human,female,1,2,subject,active,,material,yes,no,,‘She will often come into .,yes,no,yes
H00150,human,female,1,1,absent,none,,material,no,no,,"Aimee Copeland, pictured, a 24-year-old graduate student at the University of West Georgia, suffered a nasty cut on her thigh when her zipline broke",no,yes,yes
H00150,human,female,1,2,subject,active,,material,no,no,,"she plunged into the Little Tallapoosa River, east of Atlanta.",yes,no,yes
H00192,human,male,1,1,absent,none,,relational,no,no,,It was a gentle slope - nothing more than Box Hill near where we live -,no,no,yes
H00192,human,male,1,2,subject,active,,material,no,no,,he didn't need ropes,yes,no,yes
H00192,human,male,1,3,absent,none,,material,no,no,,a helmet.,no,no,yes
H00135,human,female,1,1,subject,active,,material,no,no,,'She has no convictions for any similar offences.,yes,yes,no
H00127,human,female,1,1,subject,active,,material,yes,yes,,"CNN spoke with a friend of Nancy Lanza who said she'd grown concerned about Adam lately, worrying about what she was going to do with her boy who was growing up, maybe in the way that all mothers worry.",yes,yes,no
H00348,human,male,1,2,subject,active,,relational,no,no,,"Jackie O hit back, saying what he did was considered 'bestiality, 'it's wrong'",yes,no,yes
H00348,human,male,1,3,absent,none,,material,no,no,,'illegal'.,no,no,yes
H00311,human,male,1,1,absent,none,,material,no,no,,Thinking outside the tool box,no,no,yes
H00311,human,male,1,2,subject,active,,material,no,no,,"Dan Paquette from Davidson, North Carolina, was caught on camera as he flipped his hammer in the air",yes,yes,no
H00311,human,male,1,3,absent,none,,material,no,no,,caught it perfectly in his belt holster .,no,no,yes
H00074,human,female,1,1,subject,active,,mental,no,no,,"""We extend the hand of friendship,"" she said.",yes,yes,no
H00235,human,male,1,1,subject,active,,material,no,no,,"This week, 18-year-old Southampton full back Luke Shaw proves he still has things to improve on defensively in his game, why Manchester United goal poacher Javier Hernandez is failing to find the back of the net",yes,yes,no
H00235,human,male,1,2,absent,none,,material,no,no,,Liverpool's 5ft 6in midfielder is more than a match against bigger opposition... ................................................................................................................................................,no,no,yes
H00203,human,male,1,1,absent,none,,material,no,no,,‘The operation went well,no,yes,yes
H00203,human,male,1,2,subject,active,,material,no,no,,"he was due to leave the hospital on Monday, February 16.",yes,no,yes
H00256,human,male,1,1,subject,active,,mental,no,no,,"'They made the right decision,' he said outside court.",yes,yes,no
H00266,human,male,1,1,subject,active,,material,no,no,,"Like many people in the doll community he has chosen to stay anonymous as enthusiasts often experience negative reactions,",yes,yes,no
H00266,human,male,1,2,absent,none,,material,no,no,,often choose to keep the dolls secretly in their homes .,no,no,yes
H00270,human,male,1,1,subject,passive,no,material,no,no,,He was asked where the signatures came from,yes,yes,no
H00270,human,male,1,2,absent,none,,material,no,no,,told officers,no,no,yes
H00270,human,male,1,3,absent,none,,material,no,yes,,'I send the guys around to get those people to sign.',no,no,yes
H00109,human,female,1,1,subject,passive,no,mental,no,no,,"She was shot four times in the head, Connecticut Chief Medical Examiner H. Wayne Carver said Tuesday.",yes,yes,no
H00034,human,female,1,1,absent,none,,relational,no,no,,allegations were a ‘complete fabrication’,no,no,yes
H00034,human,female,1,2,subject,active,,material,no,no,,that she had invented the .,yes,no,yes
H00138,human,female,1,2,subject,active,,material,no,no,,"she disclosed how her dogs chewed the TV remote control, causing the family to miss nearly 40 minutes of the two-hour Downton Abbey Christmas special.",yes,yes,no
H00206,human,male,1,1,absent,none,,material,no,no,,"Eventually, it emerges that the girl is, in fact, an elderly",no,yes,yes
H00206,human,male,1,2,absent,none,,material,no,no,,"reclusive landlady who lives above Tom, called Mrs Bartholomew,",no,no,yes
H00206,human,male,1,3,subject,active,,material,no,no,,he has been visiting events that were real in her past.,yes,no,yes
H00162,human,female,1,1,subject,active,,material,no,no,,"For her efforts, she won the Nobel Peace Prize in 1991.",yes,yes,no
H00342,human,male,1,1,subject,active,,mental,no,yes,,"Anthony Castro, in an exclusive NBC ""Today"" show interview, said he thinks that sentence is ""the best possible.""",yes,yes,no
H00118,human,female,1,1,absent,none,,mental,no,no,,Ms Alison said that Big W were 'repeat offenders' in selling products which sexualised young children,no,yes,yes
H00118,human,female,1,2,subject,active,,material,yes,no,,that she would like to see the retail giant withdraw the bauble shirt from their shelves .,yes,no,yes
H00029,human,female,1,1,subject,passive,no,material,no,no,,She is pictured with Robert Bathurst as her on-screen husband David in the hit ITV series .,yes,yes,no
H00167,human,female,1,1,subject,active,,mental,no,no,,"When she asked how they intended to get such photos, Foster said the prosecutor told her",yes,yes,no
H00167,human,female,1,2,absent,none,,material,no,no,,"'We just take him down to the hospital, give him a shot",no,no,yes
H00167,human,female,1,3,absent,none,,material,no,no,,then take the pictures that we need.',no,no,yes
H00330,human,male,1,1,subject,active,,material,no,no,,"He saw Fryberg go up to a table of students, ""came up from behind ...",yes,no,yes
H00330,human,male,1,2,absent,none,,material,no,yes,,"fired about six bullets into the backs of them,"" Luton told CNN.",no,yes,yes
H00139,human,female,1,2,absent,none,,material,yes,no,,"today's artist must contend with issues such as being perceived as ""brands""",no,yes,yes
H00139,human,female,1,3,subject,active,,material,yes,no,,being judged for their personal lives - all of which she feels would probably have hampered the creativity of some of the legends like John Lennon,yes,no,yes
H00139,human,female,1,4,absent,none,,material,no,no,,others.,no,no,yes
H00292,human,male,1,1,absent,none,,material,no,no,,Armed,no,no,yes
H00292,human,male,1,2,subject,active,,material,no,no,,"A bodyguard, in plain clothes, was armed with a Taser as he guarded the Duchess in north London .",yes,no,yes
H00237,human,male,1,1,absent,none,,material,no,no,,Ms Roach argued with the manager,no,yes,yes
H00237,human,male,1,2,subject,active,,material,no,no,,claims he then told her,yes,no,yes
H00237,human,male,1,3,subject,active,,material,yes,no,,"'Well, he'll have to wear a warmer coat tomorrow.'",yes,no,yes
H00334,human,male,1,1,absent,none,,material,yes,no,,"‘We do not have any such premises [for sex parties] in Fareham, so I would want to see if it is a breach of licensing",no,no,yes
H00334,human,male,1,2,subject,active,,mental,no,no,,"planning,’ he said.",yes,yes,no
H00350,human,male,1,1,subject,active,,material,no,no,,"He died in 1898 leaving 4,145 pounds (450,000 pounds today) -- $6,500 ($710,000 today).",yes,yes,no
H00274,human,male,1,1,subject,active,,material,yes,no,,"On speaking to him, he learned Childers could have seen the creature responsible for the print.",yes,yes,no
H00088,human,female,1,1,subject,active,,mental,no,yes,,"said she was washing dishes at the time of the incident, SAPA reported.",yes,yes,no
H00037,human,female,1,1,subject,active,,material,yes,no,,"With a few sessions, she told Brown, she could obtain the shape she had always wanted.",yes,yes,no
H00137,human,female,1,1,absent,none,,material,no,no,,Pharaoh,no,no,yes
H00137,human,female,1,2,absent,none,,material,no,no,,Even,no,no,yes
H00137,human,female,1,3,absent,none,,material,no,no,,her wardrobe is now full of weird,no,no,yes
H00137,human,female,1,4,subject,active,,material,no,no,,"wonderful costumes, Mary hasn't broken the bank in her quest to be the best dressed - she has only spent $400 as many of her outfits were homemade .",yes,yes,no
H00108,human,female,1,1,absent,none,,material,no,no,,Scene,no,no,yes
H00108,human,female,1,2,absent,none,,material,no,no,,A pool of blood is seen in the bedroom,no,no,yes
H00108,human,female,1,3,subject,active,,material,no,yes,,the prosecution is alleging this is where she slit his throat .,yes,yes,no
H00182,human,female,1,1,subject,active,,mental,yes,no,,She said a former colleague later told her the boss had been worried she would poison the food.,yes,yes,no
H00190,human,male,1,1,subject,active,,material,no,no,,"be extradited is, I’m afraid, not accepted,’ he added.",yes,yes,no
H00084,human,female,1,1,absent,none,,material,no,no,,"'From what I gather, there’s no intention to charge",no,no,yes
H00084,human,female,1,2,subject,active,,mental,no,no,,"this was handled inefficiently,' she said.",yes,yes,no
H00187,human,male,1,1,subject,active,,mental,no,no,,"'He did everything naked,' Phillip said.",yes,yes,no
H00233,human,male,1,1,subject,passive,no,material,no,no,,He has been denied access to any of his computer files since being arrested in April last year - since which time he has been unable to work as a barrister.,yes,yes,no
H00322,human,male,1,1,absent,none,,material,no,no,,A three-year-old girl abandoned at a Los Angeles shopping center on Saturday looks set to be reunited with her father,no,yes,yes
H00322,human,male,1,2,subject,active,,material,no,yes,,he contacted police following media reports about the girl's disappearance.,yes,no,yes
H00316,human,male,1,1,subject,active,,material,yes,no,,He will embark on the second stage of his round the world challenge next month when he attempts to swim the 15 miles from Jordan’s Gulf of Aqaba in Asia to the Egyptian coast in Africa.,yes,yes,no
H00052,human,female,1,1,subject,active,,material,no,no,,"The sweat-stained sheets of Thomas Eric Duncan, the first person diagnosed with Ebola in the United States, still on her bed, a woman quarantined in a Dallas apartment said Thursday that she desperately wants her family's nightmare to end.",yes,no,yes
H00338,human,male,1,1,subject,active,,material,yes,no,,Will he pick the wrong targets,yes,yes,no
H00338,human,male,1,2,absent,none,,material,no,no,,invite a South Korean retaliatory strike?,no,no,yes
H00305,human,male,1,1,subject,active,,material,no,no,,He added that the detective's life had been saved by his bullet-proof vest.,yes,yes,no
H00149,human,female,1,1,subject,active,,material,no,no,,She succumbed to the horrific disease in December 2010.,yes,yes,no
H00117,human,female,1,1,absent,none,,material,no,no,,'I rang her in a terrible state,no,yes,yes
H00117,human,female,1,2,subject,active,,material,no,no,,she arranged to see Archie,yes,no,yes
H00117,human,female,1,3,absent,none,,material,no,no,,ran a series of tests to put my mind at ease.,no,no,yes
H00024,human,female,1,1,subject,active,,mental,yes,no,,"She said, due to social pressure, young girls feel they must look a certain way -",yes,yes,no
H00024,human,female,1,2,absent,none,,material,yes,no,,so may reduce their food intake in a bid to be thin.,no,no,yes
H00036,human,female,1,1,absent,none,,material,no,no,,Won was imprisoned in 2008,no,yes,yes
H00036,human,female,1,2,subject,active,,material,no,no,,"a court ruled that she posed as an ordinary North Korean defector, then used sex to extract secrets from South Korean military officers.",yes,no,yes
H00099,human,female,1,1,subject,passive,no,material,no,yes,,During Monday's editorial meeting -- in which Clinton was seeking the Daily News' endorsement ahead of Pennsylvania's April 22 primary -- she was asked about the apparent discrepancy.,yes,yes,no
H00296,human,male,1,1,subject,active,,mental,yes,no,,"In March, HSBC's CEO Stuart Gulliver had said he would ""fixate on costs"" in 2013.",yes,yes,no
H00186,human,male,1,1,subject,active,,material,no,no,,They are also looking into Mr Setzer's past to see if he had been .,yes,yes,no
H00151,human,female,1,1,subject,passive,no,material,no,no,,"She was scheduled to perform in a revival of Stephen Sondheim's ""A Little Night Music"" this year, following a January benefit performance of the show.",yes,yes,no
H00283,human,male,1,1,absent,none,,material,no,no,,"Television replays show Suarez moving his head towards Chiellini, who responded by swinging an arm",no,yes,yes
H00283,human,male,1,2,subject,passive,no,material,no,yes,,chasing the referee to apparently insist he had been bitten on his shoulder.,yes,no,yes
H00041,human,female,1,1,subject,active,,material,no,no,,She also told how she has been left without bones in her nose,yes,yes,no
H00041,human,female,1,2,absent,none,,material,no,no,,the attack in a hotel room in west London .,no,no,yes
H00194,human,male,1,1,absent,none,,material,no,no,,Sudden death,no,no,yes
H00194,human,male,1,2,absent,none,,relational,no,no,,Drummer Rigby was off-duty,no,no,yes
H00194,human,male,1,3,subject,passive,no,material,no,no,,walking near to the barracks when he was attacked,yes,no,yes
H00194,human,male,1,4,absent,none,,material,no,no,,killed .,no,no,yes
H00064,human,female,1,1,subject,active,,material,no,yes,,"British PIP implant recipient Rowena Mackintosh, told CNN she was worried about the potential impact on her health.",yes,yes,no
H00275,human,male,1,1,subject,active,,mental,yes,no,,"""By the end of the month, we will have some very clear indications of what their intentions are,"" he said.",yes,yes,no
H00236,human,male,1,1,absent,none,,material,no,no,,"""What's horrifying is I have the same first",no,no,yes
H00236,human,male,1,2,subject,active,,mental,no,no,,"last name,"" he said.",yes,yes,no
H00023,human,female,1,1,subject,active,,relational,yes,no,,'The . need of the hour is to provide her good counselling so that she can .,yes,no,yes
H00136,human,female,1,1,absent,none,,material,no,no,,‘Steph went on to score two goals in that match,no,yes,yes
H00136,human,female,1,2,subject,active,,material,no,no,,"someone said, “That’s why she was playing”.’",yes,no,yes
H00310,human,male,1,1,subject,active,,material,no,no,,He missed supporting kids,yes,yes,no
H00310,human,male,1,2,absent,none,,material,no,no,,"being a part of their development, teaching them to love the game, to deal appropriately with the highs",no,no,yes
H00310,human,male,1,3,absent,none,,material,no,no,,the lows.,no,no,yes
H00177,human,female,1,1,subject,active,,relational,no,no,,When she was alive she was the centre of our family.,yes,no,yes
H00184,human,male,1,2,subject,active,,relational,yes,no,,"all he would say was, ""Get Away!",yes,no,yes
H00050,human,female,1,1,absent,none,,material,no,no,,"Model Myla Dalbesio has made history by landing a coveted Calvin Klein underwear campaign, even",no,yes,yes
H00050,human,female,1,2,subject,passive,yes,material,no,no,,she is considered plus-size by the fashion industry's standards.,yes,no,yes
H00195,human,male,1,2,subject,active,,mental,no,no,,"opening the garage for her, Mr Gaskell said he returned to his other house to continue laying down flooring",yes,yes,no
H00195,human,male,1,3,absent,none,,material,no,no,,was startled to later find his ex-wife in the kitchen.,no,no,yes
H00340,human,male,1,1,subject,active,,material,no,no,,When Powers googled his own name he was stunned to find anonymous posts on Cheaterville.com accusing him of being unfaithful .,yes,no,yes
H00347,human,male,1,1,subject,active,,relational,no,no,,He was a grafter for .,yes,no,yes
H00173,human,female,1,2,absent,none,,material,no,no,,her hair is now growing back,no,no,yes
H00173,human,female,1,3,subject,active,,material,no,yes,,she is once again chasing around,yes,no,yes
H00173,human,female,1,4,subject,active,,material,no,no,,"her three youngest children, Mrs Bachini is realistic - she still has cancer.",yes,yes,no
H00111,human,female,1,1,subject,active,,material,no,no,,"'I don't want you standing where I am today,' she added.",yes,yes,no
H00080,human,female,1,1,absent,none,,material,no,no,,New beginning,no,no,yes
H00080,human,female,1,2,absent,none,,material,no,no,,"Bartiromo's contract with CNBC expires November 24,",no,no,yes
H00080,human,female,1,3,subject,active,,material,yes,no,,which she will move to Fox Business Network .,yes,no,yes
H00327,human,male,1,1,absent,none,,material,no,no,,"""The victim went to lie down",no,no,yes
H00327,human,male,1,2,subject,active,,mental,no,no,,"he woke up tied to the bed with his wife tugging his clothes off,"" police said.",yes,yes,no
H00175,human,female,1,1,absent,none,,material,no,no,,Ros-Lehtinen also urged the State Department to work incessantly to reunite Hammar with his family,no,yes,yes
H00175,human,female,1,2,subject,active,,material,no,no,,said she's disappointed the agency has not told her what efforts have been made.,yes,no,yes
H00343,human,male,1,1,absent,none,,material,no,no,,"censorious than any examiner, school teacher,",no,no,yes
H00343,human,male,1,2,subject,active,,mental,no,no,,"parent,’ he said.",yes,yes,no
H00082,human,female,1,1,subject,active,,material,no,no,,She added,yes,yes,no
H00082,human,female,1,2,absent,none,,material,no,yes,,"‘E-cigarettes are likely to be gateway devices for nicotine addiction among youth, opening up a whole new market for tobacco.’",no,no,yes
