doc_id,source,url,title,text_path,word_count
H00431,cnn,http://web.archive.org/web/20080609102600id_/http://edition.cnn.com:80/2008/POLITICS/02/22/us.serbia/index.html?iref=mpstoryview,U.S. warns Serbia it's responsible for safety of embassy - CNN.com,data/master/articles_txt/H00431.txt,685
H00432,cnn,http://web.archive.org/web/20080609104621id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/03/18/indonesia.airline/index.html,'Unsafe' Indonesian airline grounded - CNN.com,data/master/articles_txt/H00432.txt,375
H00433,cnn,http://web.archive.org/web/20080609132014id_/http://www.cnn.com:80/2008/WORLD/europe/05/05/austria.incest/index.html?iref=topnews,Secrets of horror cellar revealed - CNN.com,data/master/articles_txt/H00433.txt,872
H00434,cnn,http://web.archive.org/web/20080609191117id_/http://www.cnn.com:80/2008/SPORT/football/06/08/football.austriacroatia/index.html,Co-hosts Austria pay penalty against Croatia - CNN.com,data/master/articles_txt/H00434.txt,727
H00435,cnn,http://web.archive.org/web/20080610050715id_/http://www.cnn.com:80/2008/WORLD/asiapcf/04/08/incest.aust/index.html?iref=mpstoryview,Dad and daughter admit incest produced babies - CNN.com,data/master/articles_txt/H00435.txt,331
H00436,cnn,http://web.archive.org/web/20080610123612id_/http://www.cnn.com:80/2008/WORLD/americas/03/27/mexico.juarez/,"Mexico sends troops to U.S. border, officials say - CNN.com",data/master/articles_txt/H00436.txt,206
H00437,cnn,http://web.archive.org/web/20080610125623id_/http://edition.cnn.com:80/2008/BUSINESS/04/28/eos.bankruptcy/?,Business class airline Eos bankrupt - CNN.com,data/master/articles_txt/H00437.txt,264
H00438,cnn,http://web.archive.org/web/20080610130129id_/http://edition.cnn.com:80/2008/POLITICS/04/01/border.fence/,Chertoff: Laws to be waived for border fence - CNN.com,data/master/articles_txt/H00438.txt,332
H00439,cnn,http://web.archive.org/web/20080610130716id_/http://edition.cnn.com:80/2008/SPORT/football/04/28/football.ronaldinho/index.html,Rijkaard expects Ronaldinho to leave Barca - CNN.com,data/master/articles_txt/H00439.txt,565
H00440,cnn,http://web.archive.org/web/20080610131927id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/04/22/samsung.chairman.resignation/index.html,Samsung chairman announces resignation - CNN.com,data/master/articles_txt/H00440.txt,260
H00441,cnn,http://web.archive.org/web/20080610180300id_/http://www.cnn.com:80/2008/CRIME/04/02/orlando.airport/index.html?eref=rss_latest,FBI: Orlando airport suspect planned to build bomb - CNN.com,data/master/articles_txt/H00441.txt,525
H00442,cnn,http://web.archive.org/web/20080610181545id_/http://www.cnn.com:80/2008/WORLD/asiapcf/02/28/prince.afghanistan/,UK's Prince Harry sees combat in Afghanistan - CNN.com,data/master/articles_txt/H00442.txt,683
H00443,cnn,http://web.archive.org/web/20080611050815id_/http://edition.cnn.com:80/2008/SPORT/02/14/nba.expansion/,NBA plans expansion into Europe - report - CNN.com,data/master/articles_txt/H00443.txt,333
H00444,cnn,http://web.archive.org/web/20080611051136id_/http://edition.cnn.com:80/2008/SPORT/football/06/08/england.ronaldinho/,City step up bid to sign Ronaldinho - CNN.com,data/master/articles_txt/H00444.txt,433
H00445,cnn,http://web.archive.org/web/20080611052808id_/http://edition.cnn.com:80/2008/WORLD/meast/06/08/iraq.iran/?,Iraqi prime minister: Iraq will not be used to 'damage' Iran - CNN.com,data/master/articles_txt/H00445.txt,633
H00446,cnn,http://web.archive.org/web/20080611072733id_/http://www.cnn.com:80/2007/US/weather/10/18/midwest.storms/index.html,Storm system spawns tornadoes in Florida - CNN.com,data/master/articles_txt/H00446.txt,845
H00447,cnn,http://web.archive.org/web/20080611073221id_/http://www.cnn.com:80/2008/POLITICS/02/22/clinton.motorcade/,Officer in Clinton motorcade killed in accident - CNN.com,data/master/articles_txt/H00447.txt,344
H00448,cnn,http://web.archive.org/web/20080611074639id_/http://www.cnn.com:80/2008/WORLD/meast/04/04/bomber.crash/?,B-1 bomber burns after landing in Qatar - CNN.com,data/master/articles_txt/H00448.txt,277
H00449,cnn,http://web.archive.org/web/20080611074654id_/http://www.cnn.com:80/2008/WORLD/meast/04/30/iraq.main/,Officials: Sadr City battles killed hundreds in April - CNN.com,data/master/articles_txt/H00449.txt,964
H00450,cnn,http://web.archive.org/web/20080611082021id_/http://edition.cnn.com:80/2008/WORLD/americas/03/25/honduran.melon/?,Honduran president defends melons by eating one - CNN.com,data/master/articles_txt/H00450.txt,447
H00451,cnn,http://web.archive.org/web/20080611092140id_/http://www.cnn.com:80/2007/US/law/09/20/jena.six/?,"Thousands 'march for justice' in Jena, court orders hearing on teen - CNN.com",data/master/articles_txt/H00451.txt,1245
H00452,cnn,http://web.archive.org/web/20080611092949id_/http://www.cnn.com:80/2008/SPORT/02/04/superbowl.reax/,Brady sacked five times in shock defeat - CNN.com,data/master/articles_txt/H00452.txt,505
H00453,cnn,http://web.archive.org/web/20080611093848id_/http://www.cnn.com:80/2008/WORLD/meast/03/19/binladen.message/,Purported bin Laden message: Iraq is 'perfect base' - CNN.com,data/master/articles_txt/H00453.txt,753
H00454,cnn,http://web.archive.org/web/20080611110651id_/http://edition.cnn.com:80/2008/US/05/02/obit.miracle.marine/index.html,'Miracle Marine' dies after beating odds - CNN.com,data/master/articles_txt/H00454.txt,315
H00455,cnn,http://web.archive.org/web/20080611120609id_/http://www.cnn.com:80/2008/POLITICS/01/31/debate.main/,"Clinton, Obama debate with less finger-pointing - CNN.com",data/master/articles_txt/H00455.txt,1077
H00456,cnn,http://web.archive.org/web/20080611120755id_/http://www.cnn.com:80/2008/POLITICS/04/02/bush.nato.france/index.html,France to send battalion to Afghanistan - CNN.com,data/master/articles_txt/H00456.txt,331
H00457,cnn,http://web.archive.org/web/20080611120954id_/http://www.cnn.com:80/2008/POLITICS/04/28/navarrette/,Commentary: 10 ugly things about the immigration debate - CNN.com,data/master/articles_txt/H00457.txt,573
H00458,cnn,http://web.archive.org/web/20080611131643id_/http://edition.cnn.com:80/2008/SPORT/football/05/02/football.ronaldo/,Ronaldo doubles up in English awards - CNN.com,data/master/articles_txt/H00458.txt,263
H00459,cnn,http://web.archive.org/web/20080611193919id_/http://www.cnn.com:80/2008/BUSINESS/04/03/shaukat.aziz/,Face Time with Shaukat Aziz - CNN.com,data/master/articles_txt/H00459.txt,837
H00460,cnn,http://web.archive.org/web/20080611194039id_/http://www.cnn.com:80/2008/CRIME/03/12/unc.arrest/,Suspect charged in UNC student's death; second sought - CNN.com,data/master/articles_txt/H00460.txt,428
H00461,cnn,http://web.archive.org/web/20080611201408id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/05/29/skorea.usbeef/,South Korea to resume U.S. beef imports - CNN.com,data/master/articles_txt/H00461.txt,503
H00462,cnn,http://web.archive.org/web/20080611204327id_/http://edition.cnn.com:80/2008/SPORT/football/06/10/euro.turkey/index.html,Emre injury blow hits Turkey Euro hopes - CNN.com,data/master/articles_txt/H00462.txt,520
H00463,cnn,http://web.archive.org/web/20080612001534id_/http://www.cnn.com/2007/POLITICS/10/15/hobson.retires/,Rep. Hobson is 12th in GOP to announce leaving - CNN.com,data/master/articles_txt/H00463.txt,328
H00464,cnn,http://web.archive.org/web/20080612005407id_/http://www.cnn.com/2008/US/06/10/sleepy.pilots/index.html?iref=24hours,NTSB: Pilots' long hours leading to accidents - CNN.com,data/master/articles_txt/H00464.txt,519
H00465,cnn,http://web.archive.org/web/20080612005441id_/http://www.cnn.com/2008/POLITICS/06/10/starr.paparazzi/index.html?iref=24hours,Ken Starr helping lawmakers fight paparazzi - CNN.com,data/master/articles_txt/H00465.txt,515
H00466,cnn,http://web.archive.org/web/20080612050843id_/http://www.cnn.com:80/2007/US/08/19/oklahoma.flooding/,Harrowing rescues from Oklahoma's raging floods - CNN.com,data/master/articles_txt/H00466.txt,747
H00467,cnn,http://web.archive.org/web/20080612050944id_/http://www.cnn.com:80/2008/POLITICS/05/28/bush.commencement/,"Bush compares Iraq, Afghan wars to World War II - CNN.com",data/master/articles_txt/H00467.txt,422
H00468,cnn,http://web.archive.org/web/20080612051019id_/http://www.cnn.com:80/2008/SHOWBIZ/Music/05/09/ironmaiden.gallery/,Iron Maiden photo gallery - CNN.com,data/master/articles_txt/H00468.txt,703
H00469,cnn,http://web.archive.org/web/20080612051236id_/http://www.cnn.com:80/2008/US/06/09/sailors.rescued/?,Sailor: Crewmate died saving my life - CNN.com,data/master/articles_txt/H00469.txt,587
H00470,cnn,http://web.archive.org/web/20080612052321id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/06/09/bangladesh.arrests/,"18,000 held in Bangladesh 'political crackdown' - CNN.com",data/master/articles_txt/H00470.txt,866
H00471,cnn,http://web.archive.org/web/20080612104539id_/http://www.cnn.com:80/2008/WORLD/asiapcf/05/09/japan.usmarine/,U.S. Marine guilty of 'wrongful sexual contact' in Japan - CNN.com,data/master/articles_txt/H00471.txt,360
H00472,cnn,http://web.archive.org/web/20080612110732id_/http://edition.cnn.com:80/2008/SPORT/05/03/tennis.women/index.html?iref=mpstoryview,Sharapova slams WTA over photo shoot threat - CNN.com,data/master/articles_txt/H00472.txt,535
H00473,cnn,http://web.archive.org/web/20080612124944id_/http://www.cnn.com:80/2008/US/04/11/arizona.flds/,Arizona teen alleges abuse in FLDS household - CNN.com,data/master/articles_txt/H00473.txt,229
H00474,cnn,http://web.archive.org/web/20080612133224id_/http://www.cnn.com/2008/LIVING/homestyle/01/04/is.brooke.burns/index.html,'Miss Guided' Brooke Burns spills secrets - CNN.com,data/master/articles_txt/H00474.txt,569
H00475,cnn,http://web.archive.org/web/20080612133510id_/http://www.cnn.com/2007/LIVING/homestyle/12/07/is.celeb.fragrances/index.html,Celebs fragrance diaries - CNN.com,data/master/articles_txt/H00475.txt,1461
H00476,cnn,http://web.archive.org/web/20080612133627id_/http://www.cnn.com/2008/LIVING/homestyle/01/21/dressed2.thrill/index.html,'Cashmere Mafia': Dressed to thrill - CNN.com,data/master/articles_txt/H00476.txt,670
H00477,cnn,http://web.archive.org/web/20080612135626id_/http://www.cnn.com/2008/LIVING/wayoflife/04/04/memphis.hoops/index.html,Got those Memphis blues again - CNN.com,data/master/articles_txt/H00477.txt,829
H00478,cnn,http://web.archive.org/web/20080612145933id_/http://www.cnn.com/2008/US/04/15/NGEPCDolezan/index.html,Linda and Ryan photo gallery - CNN.com,data/master/articles_txt/H00478.txt,710
H00479,cnn,http://web.archive.org/web/20080612160718id_/http://www.cnn.com/2008/WORLD/europe/05/16/wildlife.shortage/index.html?iref=newssearch,Humans blamed for sharp drop in wildlife - CNN.com,data/master/articles_txt/H00479.txt,515
H00480,cnn,http://web.archive.org/web/20080612170643id_/http://edition.cnn.com:80/2008/US/04/07/bridge.protest/,Tibet protesters scale Golden Gate bridge - CNN.com,data/master/articles_txt/H00480.txt,493
H00481,cnn,http://web.archive.org/web/20080612172643id_/http://edition.cnn.com:80/2008/WORLD/europe/01/19/spain.anthem/index.html,Spain still speechless over anthem - CNN.com,data/master/articles_txt/H00481.txt,400
H00482,cnn,http://web.archive.org/web/20080612175101id_/http://www.cnn.com:80/2008/LIVING/studentnews/03/26/cnnce.autism/,CNN Classroom Edition: Autism is a World - CNN.com,data/master/articles_txt/H00482.txt,1562
H00483,cnn,http://web.archive.org/web/20080612181652id_/http://www.cnn.com:80/2008/WORLD/meast/03/06/mideast/,Libya blocks U.N. condemnation of Jerusalem seminary attack - CNN.com,data/master/articles_txt/H00483.txt,917
H00484,cnn,http://web.archive.org/web/20080612182942id_/http://edition.cnn.com:80/2008/TRAVEL/04/14/openskies.explained/,Open Skies explained - CNN.com,data/master/articles_txt/H00484.txt,761
H00485,cnn,http://web.archive.org/web/20080612213532id_/http://www.cnn.com:80/2008/SPORT/03/27/swim.record/index.html?,Sullivan regains 50m freestyle record - CNN.com,data/master/articles_txt/H00485.txt,421
H00486,cnn,http://web.archive.org/web/20080612213803id_/http://www.cnn.com:80/2008/US/04/28/tornado.virginia/,"Storms leave 200 injured in Virginia, officials say - CNN.com",data/master/articles_txt/H00486.txt,319
H00487,cnn,http://web.archive.org/web/20080613012844id_/http://www.cnn.com:80/2008/LIVING/wayoflife/05/09/almost.great.men/,A celebration of almost-great men - CNN.com,data/master/articles_txt/H00487.txt,1422
H00488,cnn,http://web.archive.org/web/20080613054754id_/http://www.cnn.com/2007/SHOWBIZ/12/03/Kumakawa.profile/,Lord of the dance - CNN.com,data/master/articles_txt/H00488.txt,723
H00489,cnn,http://web.archive.org/web/20080613065247id_/http://www.cnn.com/2008/WORLD/meast/05/20/iraq.main/index.html?iref=newssearch,Iraqi forces move into Sadr City; violence elsewhere - CNN.com,data/master/articles_txt/H00489.txt,556
H00490,cnn,http://web.archive.org/web/20080613103350id_/http://www.cnn.com:80/2008/WORLD/asiapcf/05/12/detergent.suicide/,3 dead in Japanese 'detergent suicide' pact - CNN.com,data/master/articles_txt/H00490.txt,240
H00491,cnn,http://web.archive.org/web/20080613150934id_/http://www.cnn.com:80/2008/LIVING/homestyle/06/10/selma.blair/,Selma Blair: No hair or clothing fears - CNN.com,data/master/articles_txt/H00491.txt,706
H00492,cnn,http://web.archive.org/web/20080614025514id_/http://www.cnn.com:80/2008/US/06/10/iraq.bribery/,Ex-Army officer admits taking bribes for Iraq contracts - CNN.com,data/master/articles_txt/H00492.txt,177
H00493,cnn,http://web.archive.org/web/20080614032638id_/http://www.cnn.com:80/2008/WORLD/europe/06/11/austria.fritzl/index.html?iref=topnews,Incest dungeon teen wants to see ocean - CNN.com,data/master/articles_txt/H00493.txt,821
H00494,cnn,http://web.archive.org/web/20080614044951id_/http://www.cnn.com/2008/WORLD/africa/04/23/darfur.census/index.html,Landmark Sudan census seeks to determine power balance - CNN.com,data/master/articles_txt/H00494.txt,341
H00495,cnn,http://web.archive.org/web/20080614051957id_/http://www.cnn.com/2008/WORLD/africa/01/27/kenya.violence/,Ethnic hatred fuels more Kenya violence - CNN.com,data/master/articles_txt/H00495.txt,683
H00496,cnn,http://web.archive.org/web/20080615171526id_/http://www.cnn.com:80/2008/LIVING/wayoflife/06/12/mf.biz.scam/,Business scams that failed miserably - CNN.com,data/master/articles_txt/H00496.txt,1241
H00497,cnn,http://web.archive.org/web/20080617171901id_/http://edition.cnn.com:80/2007/SPORT/football/11/17/euro.groupd/index.html,Germany prove too good for Cyprus - CNN.com,data/master/articles_txt/H00497.txt,427
H00498,cnn,http://web.archive.org/web/20080617173006id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/06/13/japan.earthquake/,Strong earthquake rattles Japan - CNN.com,data/master/articles_txt/H00498.txt,332
H00499,cnn,http://web.archive.org/web/20080618092324id_/http://www.cnn.com:80/2007/US/07/31/iowa.soldiers.irpt/,I-Report: Iowa soldiers come home from Iraq - CNN.com,data/master/articles_txt/H00499.txt,175
H00500,cnn,http://web.archive.org/web/20080618173619id_/http://edition.cnn.com:80/2008/WORLD/europe/06/13/spain.suspect/,Spain extradites alleged arms dealer to U.S. - CNN.com,data/master/articles_txt/H00500.txt,306
H00501,cnn,http://web.archive.org/web/20080619073735id_/http://edition.cnn.com:80/2008/WORLD/meast/06/17/israel.hamas/,Hamas announces 6-month truce with Israel - CNN.com,data/master/articles_txt/H00501.txt,589
H00502,cnn,http://web.archive.org/web/20080628100049id_/http://edition.cnn.com:80/2008/SPORT/06/09/Raikkonen.anger/?,Raikkonen lambasts Hamilton over F1 crash - CNN.com,data/master/articles_txt/H00502.txt,418
H00503,cnn,http://web.archive.org/web/20080629084625id_/http://www.cnn.com:80/2008/WORLD/europe/05/29/twin.jar/,Dead baby kept in jar for four years - CNN.com,data/master/articles_txt/H00503.txt,383
H00504,cnn,http://web.archive.org/web/20080629085719id_/http://edition.cnn.com:80/2008/SPORT/football/06/23/turkey.coach/index.html?,Coach Zico is leaving Fenerbahce - CNN.com,data/master/articles_txt/H00504.txt,195
H00505,cnn,http://web.archive.org/web/20080629185642id_/http://www.cnn.com:80/2007/US/12/06/mall.shooting.911/?,"911 calls show fear, chaos during mall shooting - CNN.com",data/master/articles_txt/H00505.txt,400
H00506,cnn,http://web.archive.org/web/20080629191911id_/http://edition.cnn.com:80/2008/SPORT/06/22/boxing.titles/,Berto claims vacant WBC welter crown - CNN.com,data/master/articles_txt/H00506.txt,406
H00507,cnn,http://web.archive.org/web/20080630015420id_/http://www.cnn.com:80/2008/POLITICS/06/18/michelle.obama/index.html?eref=aol_hl,Michelle Obama preps for general election close-up - CNN.com,data/master/articles_txt/H00507.txt,744
H00508,cnn,http://web.archive.org/web/20080630041931id_/http://www.cnn.com:80/2008/CRIME/06/19/son.coldcase/index.html?eref=rss_topstories,Son wonders if dad's wife poisoned him - CNN.com,data/master/articles_txt/H00508.txt,821
H00509,cnn,http://web.archive.org/web/20080630042021id_/http://www.cnn.com:80/2008/HEALTH/conditions/06/20/salmonella.tomatoes.source/?,Suspect tomatoes traced to Florida or Mexico - CNN.com,data/master/articles_txt/H00509.txt,377
H00510,cnn,http://web.archive.org/web/20080630042203id_/http://www.cnn.com:80/2008/POLITICS/06/18/farm.bill/,Congress passes farm bill over Bush veto - CNN.com,data/master/articles_txt/H00510.txt,464
H00511,cnn,http://web.archive.org/web/20080630054255id_/http://www.cnn.com:80/2008/CRIME/06/21/drowned.bride/index.html?eref=rss_us,Scuba diver charged in wife's underwater death - CNN.com,data/master/articles_txt/H00511.txt,370
H00512,cnn,http://web.archive.org/web/20080702122244id_/http://www.cnn.com:80/2008/TECH/space/05/25/mars.lander/,"Probe lands on Mars, NASA says - CNN.com",data/master/articles_txt/H00512.txt,729
H00513,cnn,http://web.archive.org/web/20080702122352id_/http://www.cnn.com:80/2008/US/06/24/pregnant.soldier.dead/,Pregnant soldier found dead in North Carolina - CNN.com,data/master/articles_txt/H00513.txt,248
H00514,cnn,http://web.archive.org/web/20080703150438id_/http://www.cnn.com:80/2008/US/06/08/missing.sailors/index.html?iref=mpstoryview,Last missing Texas A&M sailor found dead - CNN.com,data/master/articles_txt/H00514.txt,454
H00515,cnn,http://web.archive.org/web/20080704172343id_/http://www.cnn.com:80/2008/WORLD/meast/06/29/us.iran/index.html?iref=topnews,Report: U.S. 'preparing the battlefield' in Iran - CNN.com,data/master/articles_txt/H00515.txt,637
H00516,cnn,http://web.archive.org/web/20080705092005id_/http://www.cnn.com:80/2008/WORLD/europe/07/02/prince.william/index.html?iref=mpstoryview,Prince William helps bust $80m drug smuggling boat - CNN.com,data/master/articles_txt/H00516.txt,407
H00517,cnn,http://web.archive.org/web/20080705222624id_/http://edition.cnn.com:80/2008/BUSINESS/06/30/louis.vuitton/index.html?iref=topnews,eBay fined $63m over fake luxury goods - CNN.com,data/master/articles_txt/H00517.txt,450
H00518,cnn,http://web.archive.org/web/20080712014544id_/http://www.cnn.com:80/2008/HEALTH/07/08/antibiotics.risk/,FDA orders 'black box' label on some antibiotics - CNN.com,data/master/articles_txt/H00518.txt,795
H00519,cnn,http://web.archive.org/web/20080712143914id_/http://www.cnn.com:80/2008/WORLD/asiapcf/06/27/nkorea.aims/,"North Korea's motivation? Survival, experts say - CNN.com",data/master/articles_txt/H00519.txt,858
H00520,cnn,http://web.archive.org/web/20080715181447id_/http://www.cnn.com:80/2008/POLITICS/05/25/campaign.wrap/index.html?iref=hpmostpop,Clinton: RFK assassination reference unrelated to Obama - CNN.com,data/master/articles_txt/H00520.txt,992
H00521,cnn,http://web.archive.org/web/20080725132408id_/http://www.cnn.com:80/2008/LIVING/06/19/gas.incentives/,"$500 a month, free gas to drive a billboard - CNN.com",data/master/articles_txt/H00521.txt,881
H00522,cnn,http://web.archive.org/web/20080725132751id_/http://www.cnn.com:80/2008/LIVING/wayoflife/06/25/aa.history.reports/index.html,What's lurking in your car's history? - CNN.com,data/master/articles_txt/H00522.txt,466
H00523,cnn,http://web.archive.org/web/20080725134607id_/http://www.cnn.com:80/2008/WORLD/asiapcf/07/06/g8.summit/,Bush: Olympic boycott would insult Chinese - CNN.com,data/master/articles_txt/H00523.txt,858
H00524,cnn,http://web.archive.org/web/20080725150044id_/http://edition.cnn.com:80/2008/WORLD/europe/07/22/karadzic.arrest/?,Karadzic arrest 'like catching Bin Laden' - CNN.com,data/master/articles_txt/H00524.txt,435
H00525,cnn,http://web.archive.org/web/20080727002400id_/http://www.cnn.com:80/2008/BUSINESS/05/29/kloppers.profile/index.html,Marius Kloppers profile - CNN.com,data/master/articles_txt/H00525.txt,246
H00526,cnn,http://web.archive.org/web/20080727002957id_/http://www.cnn.com:80/2008/POLITICS/07/21/obama.mideast/?,"Iraq leader, Obama discuss future troop pullout - CNN.com",data/master/articles_txt/H00526.txt,970
H00527,cnn,http://web.archive.org/web/20080727003823id_/http://www.cnn.com:80/2008/SPORT/football/07/22/football.essien/index.html?,Essien commits long-term future to Chelsea - CNN.com,data/master/articles_txt/H00527.txt,504
H00528,cnn,http://web.archive.org/web/20080727195219id_/http://www.cnn.com:80/2008/WORLD/asiapcf/07/15/nepal.president/index.html,Nepal to select its first president - CNN.com,data/master/articles_txt/H00528.txt,168
H00529,cnn,http://web.archive.org/web/20080729121628id_/http://www.cnn.com:80/2008/US/07/24/mine.collapse/index.html?eref=rss_us,Feds blame mine operator for fatal collapse - CNN.com,data/master/articles_txt/H00529.txt,485
H00530,cnn,http://web.archive.org/web/20080729131217id_/http://www.cnn.com:80/2008/WORLD/europe/06/10/austria.fritzl/,Incest dungeon girl wakes from coma - CNN.com,data/master/articles_txt/H00530.txt,304
H00531,cnn,http://web.archive.org/web/20080729131232id_/http://www.cnn.com:80/2008/WORLD/europe/07/21/italy.drowning/?,Italian outrage over Roma drowning photos - CNN.com,data/master/articles_txt/H00531.txt,632
H00532,cnn,http://web.archive.org/web/20080730052222id_/http://www.cnn.com:80/2008/POLITICS/07/23/congress.oil/,"Dems, Republicans spar over oil speculation bill - CNN.com",data/master/articles_txt/H00532.txt,819
H00533,cnn,http://web.archive.org/web/20080730052733id_/http://www.cnn.com:80/2008/WORLD/meast/07/26/iran.hangings/index.html?iref=topnews,Iran to hang 30 convicts on Sunday - CNN.com,data/master/articles_txt/H00533.txt,381
H00534,cnn,http://web.archive.org/web/20080730085110id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/07/20/cambodia.thailand/,Cambodia reports Thai incursions to U.N. - CNN.com,data/master/articles_txt/H00534.txt,483
H00535,cnn,http://web.archive.org/web/20080801115915id_/http://www.cnn.com:80/2008/SHOWBIZ/Movies/07/18/batman.irpt/index.html?iref=nextin,iReporters gush over 'Dark Knight' - CNN.com,data/master/articles_txt/H00535.txt,751
H00536,cnn,http://web.archive.org/web/20080801150541id_/http://www.cnn.com:80/2008/US/07/11/woman.soldier/index.html?iref=nextin,"Female soldier missing, home burned - CNN.com",data/master/articles_txt/H00536.txt,475
H00537,cnn,http://web.archive.org/web/20080801160012id_/http://www.cnn.com:80/2008/SHOWBIZ/TV/07/17/emmy.nominations/index.html?iref=topnews,"'John Adams,' 'Mad Men,' '30 Rock' lead in Emmy nods - CNN.com",data/master/articles_txt/H00537.txt,909
H00538,cnn,http://web.archive.org/web/20080803082320id_/http://edition.cnn.com:80/2008/POLITICS/07/08/war.powers/index.html,"War Powers Act needs fixing, bipartisan panel says - CNN.com",data/master/articles_txt/H00538.txt,608
H00539,cnn,http://web.archive.org/web/20080803120151id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/07/29/india.pakistan/index.html,"India, Pakistan meet over Kashmir clash - CNN.com",data/master/articles_txt/H00539.txt,463
H00540,cnn,http://web.archive.org/web/20080803230144id_/http://www.cnn.com:80/2008/WORLD/meast/03/13/iraq.amputee/,"After bomb blast, wife is left to be her husband's legs - CNN.com",data/master/articles_txt/H00540.txt,510
H00541,cnn,http://web.archive.org/web/20080818101236id_/http://edition.cnn.com:80/2008/WORLD/europe/07/22/karadzic.profile/index.html?iref=mpstoryview,Karadzic: Psychiatrist-turned 'Butcher of Bosnia' - CNN.com,data/master/articles_txt/H00541.txt,681
H00542,cnn,http://web.archive.org/web/20080911012409id_/http://www.cnn.com/2008/BUSINESS/07/30/gas.city/index.html,'Gas City' launched by Kurdish government - CNN.com,data/master/articles_txt/H00542.txt,403
H00543,cnn,http://web.archive.org/web/20080911183132id_/http://www.cnn.com:80/2008/WORLD/europe/09/05/paris.french.soldiers.taliban/index.html?iref=mpstoryview,Furor over pics of Taliban in dead soldiers' kit - CNN.com,data/master/articles_txt/H00543.txt,297
H00544,cnn,http://web.archive.org/web/20080911223232id_/http://www.cnn.com:80/2008/US/09/02/hurricane.hanna/index.html?iref=mpstoryview,Hanna loses hurricane status - CNN.com,data/master/articles_txt/H00544.txt,390
H00545,cnn,http://web.archive.org/web/20080912025637id_/http://www.cnn.com:80/2008/US/weather/08/29/gustav.prepare/index.html?iref=mpstoryview,Gulf states brace as Gustav looms - CNN.com,data/master/articles_txt/H00545.txt,1127
H00546,cnn,http://web.archive.org/web/20080912034739id_/http://www.cnn.com:80/2008/POLITICS/06/24/justice.investigation/,Anti-liberal bias found in Justice programs - CNN.com,data/master/articles_txt/H00546.txt,505
H00547,cnn,http://web.archive.org/web/20080912040257id_/http://www.cnn.com:80/2008/WORLD/asiapcf/08/21/india.monsoon/index.html,"Monsoon leaves 50,000 homeless, scores dead - CNN.com",data/master/articles_txt/H00547.txt,247
H00548,cnn,http://web.archive.org/web/20080912054508id_/http://www.cnn.com/2008/BUSINESS/03/07/forbes.mme/index.html,The Middle East rich list - CNN.com,data/master/articles_txt/H00548.txt,356
H00549,cnn,http://web.archive.org/web/20080912054636id_/http://www.cnn.com/2008/BUSINESS/08/14/show.aug15/index.html,This week on Marketplace Middle East - CNN.com,data/master/articles_txt/H00549.txt,155
H00550,cnn,http://web.archive.org/web/20080912054928id_/http://www.cnn.com/2008/BUSINESS/02/07/mohammed.alshaya/index.html,Face Time with Mohammed Alshaya - CNN.com,data/master/articles_txt/H00550.txt,714
H00551,cnn,http://web.archive.org/web/20080912055345id_/http://edition.cnn.com:80/2008/WORLD/europe/08/28/uk.dangerous.spider/index.html?iref=mpstoryview,Stowaway Afghan spider kills family dog - CNN.com,data/master/articles_txt/H00551.txt,251
H00552,cnn,http://web.archive.org/web/20080912084121id_/http://edition.cnn.com:80/2008/WORLD/europe/09/05/paris.french.soldiers.taliban/index.html,Furor over pics of Taliban in dead soldiers' kit - CNN.com,data/master/articles_txt/H00552.txt,297
H00553,cnn,http://web.archive.org/web/20080912143446id_/http://edition.cnn.com:80/2008/WORLD/africa/09/02/un.congo.plane.crash/index.html?iref=topnews,17 feared dead as U.N. aid flight crashes in Congo - CNN.com,data/master/articles_txt/H00553.txt,251
H00554,cnn,http://web.archive.org/web/20080912143528id_/http://edition.cnn.com:80/2008/WORLD/asiapcf/08/11/vietnam.floods/index.html,100 die in Vietnam flash floods - CNN.com,data/master/articles_txt/H00554.txt,153
H00555,cnn,http://web.archive.org/web/20080912200844id_/http://www.cnn.com:80/2008/SHOWBIZ/Movies/08/11/tropic.thunder/index.html?iref=mpstoryview,'Tropic Thunder' pushes envelope and then some - CNN.com,data/master/articles_txt/H00555.txt,1092
H00556,cnn,http://web.archive.org/web/20080914071738id_/http://edition.cnn.com:80/2008/WORLD/africa/09/11/congo.rare.animal.okapi/,'Mythical' animal finally poses for camera - CNN.com,data/master/articles_txt/H00556.txt,715
H00557,cnn,http://web.archive.org/web/20080914184741id_/http://www.cnn.com:80/2008/US/09/10/rogers/index.html?eref=time_us,Man who lost family finds peace in helping others - CNN.com,data/master/articles_txt/H00557.txt,474
H00558,cnn,http://web.archive.org/web/20080915052852id_/http://www.cnn.com:80/2008/WORLD/europe/08/28/spain.id/index.html,Family given 'wrong remains' after Spain disaster - CNN.com,data/master/articles_txt/H00558.txt,400
