doc_id,source,url,title,text_path,text_chars,auto_keep,filter_reason
HP01698,cnn,http://web.archive.org/web/20121031130439id_/http://www.cnn.com:80/2012/09/21/opinion/greenwell-son-profiling/?,"Helpless as my son, 13, was profiled, cuffed - CNN.com",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01698.txt,7531,True,ok
HP01699,cnn,http://web.archive.org/web/20121022090100id_/http://www.cnn.com:80/2012/08/18/world/europe/uk-prince-william-rescue/?,UK's Prince William helps save girl from drowning - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01699.txt,1940,True,ok
HP01706,cnn,http://web.archive.org/web/20100716021254id_/http://www.cnn.com:80/2010/OPINION/06/18/heenahan.oil.spill.whales/,Oil threatens sperm whales in Gulf - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01706.txt,4964,True,ok
HP01711,cnn,http://web.archive.org/web/20100110021159id_/http://www.cnn.com:80/2009/WORLD/asiapcf/07/21/solar.eclipse/,"Darkness falls in Asia during total eclipse, luring masses - CNN.com",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01711.txt,4963,True,ok
HP01723,cnn,http://web.archive.org/web/20150527063015id_/http://www.cnn.com/2013/10/22/world/meast/syria-snipers-pregnant-women/,"Syrian snipers target pregnant women, unborn babies, doctor says - CNN.com",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01723.txt,3480,True,ok
HP01727,cnn,http://web.archive.org/web/20150103102832id_/http://edition.cnn.com/2014/03/09/studentnews/sn-curriculum-mon/index.html,"CNN Student News - March 10, 2014",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01727.txt,3432,True,ok
HP01728,cnn,http://web.archive.org/web/20130627005358id_/http://www.cnn.com:80/2013/06/18/justice/ohio-captivity-court-document,Court document reveals details of Ohio captivity case,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01728.txt,3884,True,ok
HP01748,cnn,http://web.archive.org/web/20120817123010id_/http://edition.cnn.com:80/2012/07/14/us/pennsylvania-penn-state-paterno/index.html?,Board: No plans to change Paterno's contract - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01748.txt,3819,True,ok
HP01755,cnn,http://web.archive.org/web/20140928010948id_/http://www.cnn.com:80/2014/07/13/travel/unusual-surf-spots,11 of the world's most unusual surf spots,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01755.txt,7249,True,ok
HP01773,cnn,http://web.archive.org/web/20120902030837id_/http://www.cnn.com:80/2012/02/09/world/asia/china-parenting-video,Video of Chinese toddler sobbing in snow sparks outrage over parenting - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01773.txt,3018,True,ok
HP01775,cnn,http://web.archive.org/web/20140222062646id_/http://www.cnn.com/2010/CRIME/02/06/alabama.student.killed/,Ninth-grader fatally shot by classmate at Alabama school - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01775.txt,2504,True,ok
HP01783,cnn,http://web.archive.org/web/20150103194729id_/http://www.cnn.com/2014/04/15/studentnews/sn-curriculum-wed/index.html,"CNN Student News - April 16, 2014",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01783.txt,3605,True,ok
HP01786,cnn,http://web.archive.org/web/20100104090142id_/http://www.cnn.com:80/2009/US/09/02/arms.deal.arrest/index.html,Arms dealer allegedly conspires to sell military parts to Iran - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01786.txt,3653,True,ok
HP01798,cnn,http://web.archive.org/web/20150724140425id_/http://www.cnn.com/2014/11/06/world/meast/syria-strike-bomb-maker/,Killing Khorasan bomb-maker a win -- but at what cost? - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01798.txt,8308,True,ok
HP01818,cnn,http://web.archive.org/web/20090429210526id_/http://edition.cnn.com:80/2009/US/02/23/china.parents.ohio/,"Chinese mothers lose children, livelihoods in fatal wreck - CNN.com",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01818.txt,8226,True,ok
HP01819,cnn,http://web.archive.org/web/20130902184311id_/http://www.cnn.com/2013/08/21/studentnews/sn-curriculum-thu,"CNN Student News - August 22, 2013",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01819.txt,2398,True,ok
HP01832,cnn,http://web.archive.org/web/20150721063044id_/http://www.cnn.com/2015/02/25/studentnews/sn-content-thurs/,"CNN Student News - February 26, 2015 - CNN.com",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01832.txt,1501,True,ok
HP01848,cnn,http://web.archive.org/web/20110412063920id_/http://edition.cnn.com:80/2011/US/studentnews/03/02/transcript.thu/index.html,"CNN Student News Transcript: March 3, 2011",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01848.txt,8900,True,ok
HP01855,cnn,http://web.archive.org/web/20140521031518id_/http://www.cnn.com:80/2013/10/26/us/new-york-jfk-flight-guns/?,New York airport traveler faces weapons charges,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01855.txt,1587,True,ok
HP01866,cnn,http://web.archive.org/web/20150103101652id_/http://edition.cnn.com/2014/08/24/studentnews/sn-content-mon/index.html,"CNN Student News - August 25, 2014",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01866.txt,1274,True,ok
HP01877,cnn,http://web.archive.org/web/20140720051545id_/http://www.cnn.com/2013/09/04/health/babble-twins-ivf-multiples/,Babble bloggers: 'We're pissed' to be pregnant with twins,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01877.txt,5246,True,ok
HP01896,cnn,http://web.archive.org/web/20110124221925id_/http://edition.cnn.com/2009/WORLD/asiapcf/05/28/australia.winning.lottery/index.html,"Woman checks old lottery ticket, wins $10 million - CNN.com",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01896.txt,2277,True,ok
HP01909,cnn,http://web.archive.org/web/20121024100519id_/http://edition.cnn.com:80/2012/09/17/justice/macdonald-murder-case/index.html,Judge to hear new testimony in 1970 slaying of Green Beret doctor's family - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01909.txt,3284,True,ok
HP01916,cnn,http://web.archive.org/web/20100214081640id_/http://www.cnn.com:80/2009/CRIME/10/29/italy.mafia.killing.video/,Italian prosecutor releases execution video in attempt to find killer - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01916.txt,3311,True,ok
HP01920,cnn,http://web.archive.org/web/20101026122157id_/http://edition.cnn.com/2010/US/10/15/georgia.bullying.suicide/index.html,Mother who says son was bullied seeks Obama's help - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01920.txt,2678,True,ok
HP01923,cnn,http://web.archive.org/web/20110126121047id_/http://edition.cnn.com/2009/CRIME/04/21/teen.drug.smugglers/index.html,"Teen made $50,000 smuggling drugs across border - CNN.com",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01923.txt,4273,True,ok
HP01929,cnn,http://web.archive.org/web/20140417193910id_/http://www.cnn.com:80/2014/02/03/us/michigan-body-parts-charge/?,Mother charged in death and dismemberment of 32-year-old son,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01929.txt,2260,True,ok
HP01938,cnn,http://web.archive.org/web/20090405030207id_/http://edition.cnn.com:80/2008/WORLD/europe/12/01/venice.floods/?,Parts of Venice neck deep in flood water - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01938.txt,1455,True,ok
HP01952,cnn,http://web.archive.org/web/20141127040317id_/http://edition.cnn.com:80/2014/11/20/sport/charlotte-dujardin-sportswoman-award,Charlotte Dujardin: Dressage star crowns a memorable 2014 with award,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01952.txt,2839,True,ok
HP01956,cnn,http://web.archive.org/web/20150103100928id_/http://edition.cnn.com/2014/11/12/studentnews/sn-content-thurs/index.html,"CNN Student News - November 13, 2014",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01956.txt,1375,True,ok
HP01961,cnn,http://web.archive.org/web/20110129095608id_/http://edition.cnn.com/2010/CRIME/10/03/new.jersey.student.suicide/index.html,Rutgers holds vigil for student who committed suicide - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01961.txt,3827,True,ok
HP01962,cnn,http://web.archive.org/web/20140901052108id_/http://www.cnn.com:80/2008/US/03/20/eagleray/index.html,Woman dies after ray strikes her - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01962.txt,2295,True,ok
HP01966,cnn,http://web.archive.org/web/20120316003314id_/http://www.cnn.com/2012/03/11/world/europe/italy-nigeria-hostages-killed/index.html,Reports: Italian hostage shot four times during failed rescue - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01966.txt,3376,True,ok
HP01973,cnn,http://web.archive.org/web/20140902041359id_/http://edition.cnn.com:80/2014/06/24/world/asia/pakistan-north-waziristan-displaced-people/index.html?,"450,000 displaced as Pakistan attacks militants",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01973.txt,6773,True,ok
HP01980,cnn,http://web.archive.org/web/20141225020247id_/http://www.cnn.com/2010/WORLD/europe/08/13/germany.economic.growth/,German economy motoring despite popular pessimism - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01980.txt,2333,True,ok
HP01993,cnn,http://web.archive.org/web/20150404151458id_/http://www.cnn.com/2014/02/17/world/asia/nepal-plane-crash/,18 dead in Nepal plane crash - CNN.com,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP01993.txt,1488,True,ok
HP02001,dailymail,http://web.archive.org/web/20150418111955id_/http://www.dailymail.co.uk/news/article-2326894/Was-hoping-clean-getaway-Serial-burglar-took-BATH-victims-home-cooking-meal-microwave.html,Was he hoping for a clean getaway? Serial burglar took a BATH in victim's home after cooking a meal in microwave,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02001.txt,4996,True,ok
HP02002,dailymail,http://web.archive.org/web/20140803022838id_/http://www.dailymail.co.uk/news/article-2650780/Navy-Virginia-base-locked-stabbing.html,Navy: Virginia base locked down after stabbing,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02002.txt,4538,True,ok
HP02008,dailymail,http://web.archive.org/web/20140329002345id_/http://www.dailymail.co.uk/news/article-2526726/Married-Barclays-boss-spent-stolen-2million-call-girls-Banker-accused-five-year-cash-theft.html,Married Barclays boss 'spent stolen £2million on call girls': Banker accused of five-year cash theft,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02008.txt,4278,True,ok
HP02020,dailymail,http://web.archive.org/web/20140627040007id_/http://www.dailymail.co.uk/news/article-2670518/Unemployed-man-20-swallowed-goldfish-McDonalds-restaurant-NekNominate-craze-banned-keeping-pets.html,Man swallowed live goldfish in McDonald's for #neknominate,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02020.txt,6893,True,ok
HP02024,dailymail,http://web.archive.org/web/20140814041427id_/http://www.dailymail.co.uk/news/article-2696051/Parents-fury-school-asks-pay-400-buy-iPad-child.html,Parents' fury after school asks them to pay £400 each to buy an iPad for their child,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02024.txt,5117,True,ok
HP02029,dailymail,http://web.archive.org/web/20150415132658id_/http://www.dailymail.co.uk/news/article-2360068/Baby-girl-pronounced-dead-birth-comes-life-hours-later-left-hospital-chapel-s-altar.html,Baby girl pronounced dead at birth 'comes back to life' three hours later after being left on hospital chapel’s altar,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02029.txt,6554,True,ok
HP02033,dailymail,http://web.archive.org/web/20150102062247id_/http://www.dailymail.co.uk/health/article-2748255/General-anaesthetics-harm-young-children.html,Could a general anaesthetic harm your child?,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02033.txt,9002,True,ok
HP02039,dailymail,http://web.archive.org/web/20141220210204id_/http://www.dailymail.co.uk/femail/article-2809776/Walmart-forced-apologize-describing-women-s-plus-size-Halloween-outfits-fat-girl-costumes.html,Walmart forced to apologize for selling 'Fat Girl Costumes',pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02039.txt,3596,True,ok
HP02042,dailymail,http://web.archive.org/web/20131003002235id_/http://www.dailymail.co.uk/news/article-2441575/Arizono-woman-killed-gun-boyfriends-pants-fired-accidentally.html,Woman killed after gun lodged in her boyfriend's pants accidentally we,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02042.txt,2738,True,ok
HP02043,dailymail,http://web.archive.org/web/20150707061602id_/http://www.dailymail.co.uk/news/article-2877713/High-school-senior-wins-fight-portrait-holding-rifle-included-yearbook.html,Student wins fight to have portrait of her holding a rifle in yearbook,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02043.txt,4185,True,ok
HP02048,dailymail,http://web.archive.org/web/20150718151012id_/http://www.dailymail.co.uk/news/article-2952226/The-granny-stood-ISIS-Elderly-woman-filmed-confronting-militants-branding-devils-quoting-verses-Koran-forbid-slaughter.html,Elderly woman confronts ISIS militants and brands them 'devils',pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02048.txt,5799,True,ok
HP02052,dailymail,http://web.archive.org/web/20140408222016id_/http://www.dailymail.co.uk/news/article-2599862/PICTURED-The-moment-drunk-thug-tries-snatch-bag-disabled-man-dragging-mobility-scooter-strap-wrapped-neck.html,PICTURED: The moment drunk thug tries to snatch bag from disabled man,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02052.txt,6354,True,ok
HP02066,dailymail,http://web.archive.org/web/20121105034735id_/http://www.dailymail.co.uk:80/news/article-2204469/Woman-contracts-plague-bitten-choking-stray-cat.html,Woman contracts THE PLAGUE after being bitten by choking stray cat that she tried to save,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02066.txt,6703,True,ok
HP02067,dailymail,http://web.archive.org/web/20131210043531id_/http://www.dailymail.co.uk/news/article-2318948/Speeding-driver-22-killed-young-midwife-months-wedding-81mph-crash-nicknamed-The-Stig.html,"Speeding driver, 22, who killed young midwife five months before her wedding in 81mph crash was nicknamed 'The Stig'",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02067.txt,6861,True,ok
HP02070,dailymail,http://web.archive.org/web/20140716194136id_/http://www.dailymail.co.uk/news/article-2691628/Six-year-old-girl-knocked-killed-Land-Rover-running-road-greet-father-friends-party.html,Six-year-old girl knocked down and killed by Land Rover,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02070.txt,4607,True,ok
HP02074,dailymail,http://web.archive.org/web/20140425072055id_/http://www.dailymail.co.uk/news/article-2612182/Seriously-injured-truck-driver-REFUSES-rescued-wife-confirms-love-disabled.html,Driver REFUSES rescue until wife says would love him if disabled,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02074.txt,3464,True,ok
HP02076,dailymail,http://web.archive.org/web/20140815040308id_/http://www.dailymail.co.uk/news/article-2607472/Rail-chaos-hits-Easter-getaway-thousands-passengers-stranded-St-Pancras-station-14-Eurostar-trains-cancelled.html,Rail chaos hits Easter getaway with thousands of passengers stranded,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02076.txt,4799,True,ok
HP02083,dailymail,http://web.archive.org/web/20130810195438id_/http://www.dailymail.co.uk/news/article-2387174/Veteran-prison-officer-shot-dead-outside-Arizona-home-way-work.html,Arizona jail officer shot dead outside his home on his way to work... as Sheriff Joe Arpaio issues AR-15 assault rifles to EVERY deputy in the county,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02083.txt,5553,True,ok
HP02086,dailymail,http://web.archive.org/web/20150712033335id_/http://www.dailymail.co.uk/news/article-2895512/NASA-explores-inflatable-spacecraft-technology.html,Nasa to test inflatable heat shield that could help put people on Mars,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02086.txt,5801,True,ok
HP02089,dailymail,http://web.archive.org/web/20140815041839id_/http://www.dailymail.co.uk/news/article-2675066/Miracle-woman-22-survives-run-THREE-Manhattan-subway-trains-drunkenly-falling-tracks.html,"Woman, 22, survives being run over by THREE Manhattan subway trains",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02089.txt,4578,True,ok
HP02097,dailymail,http://web.archive.org/web/20141110173229id_/http://www.dailymail.co.uk/news/article-2804573/Driver-miracle-escape-crash-trapped-overnight-car-nine-hours-freezing-temperatures-rescued.html,Driver escapes from crashed car after being trapped overnight,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02097.txt,5062,True,ok
HP02100,dailymail,http://web.archive.org/web/20121124214211id_/http://www.dailymail.co.uk:80/news/article-2134670/Megan-Denman-newlywed-teacher-29-pleads-guilty-sex-underage-student.html,"Married female teacher and cheerleading coach, 29, pleads not guilty to underage sex with male student",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02100.txt,4778,True,ok
HP02101,dailymail,http://web.archive.org/web/20150709163056id_/http://www.dailymail.co.uk/news/article-2884356/Now-censor-names-dead-Fury-officials-hide-identity-victim-care-home-scandal.html,Fury as officials hide identity of victim in care home scandal,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02101.txt,10249,True,ok
HP02111,dailymail,http://web.archive.org/web/20150525173758id_/http://www.dailymail.co.uk/health/article-2320650/Retired-truck-driver-left-unable-walk-infection-Great-Barrier-Reef-swim-20-years-ago-suddenly-struck.html,Retired truck driver left unable to walk after being hit by a dormant infection 20 years after swallowing sea water during Great Barrier Reef swim,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02111.txt,5461,True,ok
HP02116,dailymail,http://web.archive.org/web/20140824200159id_/http://www.dailymail.co.uk/news/article-2722740/The-ancient-initiation-ritual-scars-boys-look-like-crocodiles.html,The ancient initiation ritual that scars boys to look like crocodiles,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02116.txt,5133,True,ok
HP02123,dailymail,http://web.archive.org/web/20150427200450id_/http://www.dailymail.co.uk/news/article-2268429/Human-Rights-laws-stop-Algerian-terror-suspect-links-gas-plant-massacre-deported-suicidal.html,Human Rights laws stop Algerian terror suspect with links to gas plant massacre group being deported because he is suicidal,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02123.txt,7377,True,ok
HP02126,dailymail,http://web.archive.org/web/20130726231451id_/http://www.dailymail.co.uk/news/article-2378739/Three-year-old-girl-fought-Cherokee-Nation-father-cited-Indian-Child-Act-just-2-Cherokee.html,Three-year-old girl being fought over by Cherokee Nation father who cited Indian Child Act is just 2% Cherokee,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02126.txt,6424,True,ok
HP02127,dailymail,http://web.archive.org/web/20150131110328id_/http://www.dailymail.co.uk/news/article-2573603/Driver-escapes-just-minor-hand-injury-horrific-crash-ditch-A46.html,Driver escapes with just a minor hand injury after horrific crash into a ditch on the A46,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02127.txt,3582,True,ok
HP02144,dailymail,http://web.archive.org/web/20140601055443id_/http://www.dailymail.co.uk/news/article-2644201/Two-people-arrested-suspicion-murder-toddler-dies-days-second-birthday.html,Two people arrested on suspicion of murder after toddler dies days before her second birthday,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02144.txt,3230,True,ok
HP02158,dailymail,http://web.archive.org/web/20140225223015id_/http://www.dailymail.co.uk/news/article-2567217/Homeless-man-seen-begging-money-later-caught-camera-driving-OWN-home.html,'Homeless man' caught on camera driving to his OWN home,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02158.txt,4479,True,ok
HP02166,dailymail,http://web.archive.org/web/20130720153804id_/http://www.dailymail.co.uk/news/article-2312686/Two-nurses-fear-patients-risk-neglect.html,Two in three nurses fear their patients are at risk of neglect in their own hospital,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02166.txt,5618,True,ok
HP02172,dailymail,http://web.archive.org/web/20140812202326id_/http://www.dailymail.co.uk/news/article-2354351/Proof-Heaven-author-multiple-claims-book-debunked-doctor-treated-seven-day-coma.html,Was 'Proof of Heaven' author hallucinating? Critics take aim at Harvard-educated doctor's claim he experienced the after life,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02172.txt,5544,True,ok
HP02180,dailymail,http://web.archive.org/web/20150717014954id_/http://www.dailymail.co.uk/news/article-2939737/Man-sprayed-liquid-manure-letterbox-six-year-grudge-dog-fouling.html,Man sprayed manure through letterbox in grudge over dog fouling,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02180.txt,3993,True,ok
HP02183,dailymail,http://web.archive.org/web/20150424042842id_/http://www.dailymail.co.uk/news/article-2383767/Teacher-tried-claim-1-2million-racial-discrimination-jailed-hiding-criminal-record-applying-job-school.html,Teacher who tried to claim £1.2million for racial discrimination is jailed for hiding her criminal record when applying for a job at a school,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02183.txt,6499,True,ok
HP02184,dailymail,http://web.archive.org/web/20150718075851id_/http://www.dailymail.co.uk/news/article-2949362/Coroner-Ohio-infant-died-blunt-impacts-head-body.html,Autopsy: Ohio baby had injuries all over body; girl charged,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02184.txt,3754,True,ok
HP02185,dailymail,http://web.archive.org/web/20150717152544id_/http://www.dailymail.co.uk/news/article-2943527/Married-insurance-boss-romp-office-junior-went-viral-quiet-weekend-home-alone.html,EXCLUSIVE: Insurance boss whose romp with office junior went viral,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02185.txt,6327,True,ok
HP02191,dailymail,http://web.archive.org/web/20150714162040id_/http://www.dailymail.co.uk/news/article-2916770/Fla-boys-circumcision-spurs-lengthy-legal-battle-protests.html,Estranged couple fighting over whether to have their son circumscised,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02191.txt,4326,True,ok
HP02199,dailymail,http://web.archive.org/web/20130514042150id_/http://www.dailymail.co.uk/tvshowbiz/article-2320427/So-Lewis-drove-work-F1-star-shows-impressive-collection-tattoos.html,"So, Lewis, what drove you to have all that work done? F1 star shows off his impressive collection of tattoos",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02199.txt,5091,True,ok
HP02201,dailymail,http://web.archive.org/web/20130412163228id_/http://www.dailymail.co.uk/news/article-2289724/My-precious-Man-finds-class-ring-lost-car-window-1972-Facebook.html,Man reunited with class ring he lost out of car window 41 YEARS ago after finding it on Facebook,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02201.txt,2857,True,ok
HP02203,dailymail,http://web.archive.org/web/20140812171837id_/http://www.dailymail.co.uk/news/article-2721583/The-dangerous-selfies-taken-Rangers-outraged-drunken-girls-pose-crocodile-trap-man-gives-thumbs-baited-cage.html,Dangerous selfies: 'Drunken' girls pose on croc trap,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02203.txt,4321,True,ok
HP02204,dailymail,http://web.archive.org/web/20140705094814id_/http://www.dailymail.co.uk/news/article-2542157/Community-outraged-woman-cuts-memorial-little-boy-saying-grieving-time-over.html,Community outraged as random woman cuts down memorial to boy,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02204.txt,5082,True,ok
HP02210,dailymail,http://web.archive.org/web/20140801223102id_/http://www.dailymail.co.uk/femail/article-2669779/Be-dazzling-mother-bride-without-upstaging-darling-daughter.html,Be a dazzling mother of the bride - without upstaging your daughter!,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02210.txt,7541,True,ok
HP02212,dailymail,http://web.archive.org/web/20150508141655id_/http://www.dailymail.co.uk/news/article-2852624/Woman-told-leave-Airways-flight-PIG-carried-board-disruptive.html,Marauding pig and its woman owner forced off US Airway flight after 'terrified' passengers complained,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02212.txt,3665,True,ok
HP02213,dailymail,http://web.archive.org/web/20130912083354id_/http://www.dailymail.co.uk/health/article-2416633/Autistic-boys-life-transformed-pet-lizard.html?ico=health^mostread,Autistic boy's life is transformed by his new friend...a pet lizard,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02213.txt,5258,True,ok
HP02241,dailymail,http://web.archive.org/web/20131202011927id_/http://www.dailymail.co.uk:80/news/article-2513914/Four-puppies-DOUSED-gasoline-abandoned-rain-Arizona.html,Four puppies found DOUSED in gasoline in the rain in Arizona,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02241.txt,3757,True,ok
HP02246,dailymail,http://web.archive.org/web/20141129222752id_/http://www.dailymail.co.uk/news/article-2798565/survivalist-gunman-spotted-near-high-school-continues-evade-cops-36th-day-intense-manhunt.html,Gunman spotted near high school as he evades cops in 36-day manhunt,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02246.txt,5102,True,ok
HP02252,dailymail,http://web.archive.org/web/20150326213626id_/http://www.dailymail.co.uk/news/article-2829388/The-moment-reveler-Oregon-pro-pot-party-LICKED-TV-reporter.html,The moment a reveler at Oregon pro-pot party LICKED a TV reporter,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02252.txt,3605,True,ok
HP02257,dailymail,http://web.archive.org/web/20150711052616id_/http://www.dailymail.co.uk/news/article-2890635/Number-days-lost-strikes-double-past-year-walkouts-midwives-firefighters-civil-servants.html,Number of days lost because of strikes double over past year,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02257.txt,5450,True,ok
HP02265,dailymail,http://web.archive.org/web/20130128102820id_/http://www.dailymail.co.uk:80/news/article-2268316/Terror-aboard-passenger-jet-lightning-strikes-engine-bursts-flames.html?,Terror aboard passenger jet after lightning strikes engine and it bursts into flames,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02265.txt,2503,True,ok
HP02278,dailymail,http://web.archive.org/web/20141110131722id_/http://www.dailymail.co.uk/news/article-2821540/Man-51-dies-popular-surf-point-hit-board.html,"Surfer, 51, dies after his surfboard damages main artery in his leg",pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02278.txt,3613,True,ok
HP02285,dailymail,http://web.archive.org/web/20140809183107id_/http://www.dailymail.co.uk/news/article-2719769/Six-year-old-girl-knocked-killed-Land-Rover-walking-mother.html,Six-year-old girl killed by Land Rover while walking with her mother,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02285.txt,3852,True,ok
HP02291,dailymail,http://web.archive.org/web/20141025074521id_/http://www.dailymail.co.uk/news/article-2426880/Stoned-mother-Tassie-Behrens-toddlers-died-pool-slept-arrested-abuse.html,Mother arrested after her two toddlers drowned in pool while she slept,pipelines/cnn_dm_v3_gendered_focus/02_human_raw/articles_txt/HP02291.txt,6019,True,ok
